,actor_name,actor_facebook_likes,actor_oscar_nom
5379,Jake Cherry,180.0,
5380,Eric Christmas,45.0,
5381,Matthias Habich,8.0,
5382,Stellan Skarsgård,0.0,
5383,Maurice Roëves,27.0,
5384,Beverly Randolph,358.0,
5385,Marco D'Amore,5.0,
5386,Ricky Martin,282.0,
5387,Kenneth Mars,399.0,
5389,Matthew Borlenghi,92.0,
5390,Erik Estrada,583.0,
5391,Ajay Naidu,120.0,
5393,Rachel Blakely,64.0,
5394,John Lynch,161.0,
5395,David Alan Grier,360.0,
5396,Abby Mukiibi Nkaaga,25.0,
5397,Rick Dial,84.0,
5399,Luis E. Carazo,546.0,
5400,Dominik García-Lorido,130.0,
5401,Wale Ojo,28.0,
5402,Raquel Alessi,263.0,
5403,Todd Susman,82.0,
5404,Alexis Kendra,34.0,
5405,Polly Noonan,15.0,
5406,Frederick Weller,152.0,
5407,L.Q. Jones,242.0,
5408,Pamela Salem,20.0,
5409,Paul Popplewell,53.0,
5410,Marc Singer,284.0,
5411,Sammy Nagi Njuguna,316.0,
5412,Mélanie Doutey,27.0,
5413,Ji-hyun Jun,451.0,
5414,Ritchie Montgomery,90.0,
5415,Bill Baird,0.0,
5416,Robert Wahlberg,99.0,
5417,John Bell,130.0,
5418,Reiner Schwarz,15.0,
5419,Li Jun Li,444.0,
5420,Martijn Lakemeier,19.0,
5421,Michel Simon,28.0,
5422,Trieu Tran,57.0,
5423,Johnny Nguyen,380.0,
5424,James Buckley,220.0,
5425,Eva Marcille,255.0,
5426,Johnny Lever,61.0,
5427,Andrea Ros,6.0,
5428,Kayla Raparelli,10.0,
5429,Nicholas Bell,35.0,
5430,Tony Danza,694.0,
5431,John Hillerman,258.0,
5432,Gérard Jugnot,57.0,
5433,Claudia Ferri,71.0,
5434,Jean-Pierre Darroussin,36.0,
5435,Jo Prestia,9.0,
5436,Shinobu Terajima,16.0,
5437,Madhavan,199.0,
5438,David Dastmalchian,290.0,
5439,Mike Eshaq,38.0,
5440,Ron Silver,139.0,
5441,Shane Meadows,222.0,
5442,Julie R. Ølgaard,27.0,
5443,Colin Farrell,0.0,
5444,George Voskovec,32.0,
5445,Prateik,47.0,
5446,Sumalee Montano,82.0,
5447,Daren Kagasoff,704.0,
5448,Jennifer Rubin,150.0,
5449,Hugo Stiglitz,83.0,
5450,Alisha Boe,113.0,
5451,Victor Mature,275.0,
5452,Catherine Schell,80.0,
5454,Jorja Fox,379.0,
5455,Garrett Ryan,202.0,
5456,Jamie Draven,34.0,
5457,Helen Martin,287.0,
5458,Tom Burlinson,75.0,
5459,Alice Playten,73.0,
5460,June Carter Cash,77.0,
5461,Chrystale Wilson,498.0,
5462,Perdita Weeks,161.0,
5463,Persis Khambatta,142.0,
5464,Scott Reeves,65.0,
5465,Rachel Korine,192.0,
5466,María Aura,19.0,
5467,Miriam Colon,111.0,
5468,Ellie Cornell,101.0,
5469,Clayton Rohner,85.0,
5470,Robert Beltran,268.0,
5471,Andrew Airlie,205.0,
5472,Sahajak Boonthanakit,13.0,
5473,Finlay Currie,70.0,
5475,Lauren London,503.0,
5476,Mona Marshall,44.0,
5477,Marina Hands,21.0,
5478,Nicol Williamson,136.0,
5479,Michael Richards,448.0,
5480,Jessica Walter,572.0,
5481,Jack Elam,392.0,
5482,Jonathan Silverman,334.0,
5483,Chloe Hollings,0.0,
5484,Simon Baker,395.0,
5485,Olivier Rabourdin,32.0,
5486,Bess Armstrong,83.0,
5487,Liz Mullane,88.0,
5488,Cynthia Barrett,473.0,
5489,Marilyn Manson,600.0,
5490,Winter Ave Zoli,276.0,
5491,Kristoffer Polaha,361.0,
5492,Lumi Cavazos,65.0,
5493,Darshan Jariwala,14.0,
5494,Ken Davis,0.0,
5495,Jim Byrnes,51.0,
5496,Laraine Day,100.0,
5497,Sara Gilbert,697.0,
5498,Corey Sevier,383.0,
5499,Olivia DeJonge,99.0,
5500,Kel O'Neill,15.0,
5501,Alice Evans,227.0,
5502,Jelena Nik,14.0,
5503,Marta Etura,78.0,
5504,Georgia Groome,141.0,
5505,Katie Leclerc,483.0,
5506,Timothy Omundson,816.0,
5507,David Adam Flannery,394.0,
5508,Tomiwa Edun,179.0,
5509,Lisa Kay,126.0,
5510,Ed Quinn,538.0,
5511,Milan Lasica,4.0,
5512,Birol Ünel,269.0,
5513,Joseph Mawle,537.0,
5514,Robert Longstreet,41.0,
5515,Katherine Helmond,339.0,
5516,Jim Siedow,14.0,
5517,Yayaying Rhatha Phongam,428.0,
5518,Emmanuelle Bercot,20.0,
5519,Dileep Raj,0.0,
5520,Jack McElhone,16.0,
5521,Kim Ly,140.0,
5522,Paul Glover,3.0,
5523,James Robertson Justice,68.0,
5524,Peter Spellos,126.0,
5525,Louise Lasser,167.0,
5526,Frank McHugh,37.0,
5527,Miguel Ángel Solá,4.0,
5528,Juan Fernández,491.0,
5529,Joaquín Cosio,122.0,
5530,Hans Kesting,3.0,
5531,Hye-jeong Kang,38.0,
5532,Marie Féret,9.0,
5533,Lyubov Agapova,0.0,
5534,Dimple Kapadia,62.0,
5535,Braeden Lemasters,212.0,
5536,Purab Kohli,12.0,
5537,Megan Follows,505.0,
5538,Lateef Crowder,261.0,
5539,Amanda Redman,100.0,
5540,Matias Varela,93.0,
5541,Tammy Davis,8.0,
5542,Paresh Rawal,106.0,
5543,Anna Katharina Schwabroh,7.0,
5544,Zhanna Friske,16.0,
5545,Tony Ganios,95.0,
5546,Kathleen Munroe,231.0,
5547,S. William Hinzman,56.0,
5548,Catherine Lambert,11.0,
5550,Marcus Lyle Brown,80.0,
5551,David A Cole,428.0,
5552,Adam Hicks,326.0,
5553,Sidney James,69.0,
5554,George 'Buck' Flower,133.0,
5555,Gordon Jackson,145.0,
5556,Armin Shimerman,428.0,
5557,Libby Villari,127.0,
5558,DJ Pooh,69.0,
5560,Peter Appel,27.0,
5561,Fernando Cayo,143.0,
5562,Gabriel Iglesias,511.0,
5563,Philippe Noiret,148.0,
5564,Amy Hill,242.0,
5565,Benjamin Fletcher,0.0,
5566,Rob Brydon,161.0,
5567,Puti Sri Candra Dewi,0.0,
5568,Elena Satine,842.0,
5569,Ronnie Gene Blevins,221.0,
5570,Beth Broderick,209.0,
5571,Arcelia Ramírez,69.0,
5572,Zoe Levin,67.0,
5573,Rob Jarvis,15.0,
5574,Aida Folch,9.0,
5575,Brandon Mychal Smith,218.0,
5576,Jesuíta Barbosa,9.0,
5577,Eugenia Khirivskaya,22.0,
5578,Howard Caine,69.0,
5579,Fadia Nadda,5.0,
5580,James Hall,4.0,
5581,Peter Jacobson,183.0,
5582,Kira McLean,359.0,
5583,Victoria Thaine,35.0,
5584,Black Thomas,104.0,
5585,Brooke D'Orsay,271.0,
5586,Diana Vickers,111.0,
5588,Marama Corlett,196.0,
5589,Betty Hutton,83.0,
5590,Alex Macqueen,106.0,
5591,Fernanda Torres,24.0,
5592,Ellen Ross,48.0,
5593,Mike Farrell,395.0,
5594,John McGiver,77.0,
5595,Lesley Sharp,121.0,
5596,Barbara Billingsley,318.0,
5597,Jon Osbeck,6.0,
5598,Will Geer,188.0,
5600,Clive Swift,118.0,
5601,Anthony Johnson,78.0,
5602,Guillermo Francella,50.0,
5603,Derek Magyar,108.0,
5604,Kassie Wesley DePaiva,199.0,
5605,Cassandra Scerbo,689.0,
5606,Damián Delgado,10.0,
5607,Glenn Erland Tosterud,4.0,
5608,Lara Jean Chorostecki,131.0,
5609,Blaine Anderson,31.0,
5610,Genevieve O'Reilly,119.0,
5611,Grey Griffin,739.0,
5612,Peter Agnefjall,0.0,
5613,Ralitsa Paskaleva,50.0,
5614,Glen Murphy,37.0,
5615,Edward Conna,43.0,
5616,Alexandre Rodrigues,40.0,
5617,Luis Antonio,80.0,
5618,Hana Shuan,26.0,
5619,Scott Schwartz,378.0,
5620,Timothy Van Patten,129.0,
5621,Angélica Sancio,0.0,
5622,Charles Grodin,449.0,
5623,Yenny Paola Vega,6.0,
5624,Mary Page Keller,157.0,
5625,Dayna Devon,12.0,
5626,Jack Carson,110.0,
5628,Lisa Ortiz,49.0,
5629,Vincent Guastaferro,155.0,
5630,Tonya Lee Williams,175.0,
5631,David White,180.0,
5632,Erin Gray,307.0,
5633,David Opatoshu,14.0,
5634,Lauryn Hill,220.0,
5635,Bobby Brown,77.0,
5636,Edward Andrews,125.0,
5637,Countess Vaughn,200.0,
5638,Breckin Meyer,0.0,
5639,Joyful Drake,233.0,
5640,Athina Rachel Tsangari,48.0,
5641,James Le Gros,135.0,
5642,Seema Biswas,31.0,
5643,David Heyman,51.0,
5644,Ann Morgan Guilbert,547.0,
5645,Julie Dawn Cole,124.0,
5646,Paula Marshall,222.0,
5647,Richard Libertini,180.0,
5648,Jeff Conaway,844.0,
5649,Courtney Love,353.0,
5650,Robert Noble,24.0,
5651,Christopher Schmidt,221.0,
5652,Molly Dunsworth,104.0,
5653,Erick Elias,165.0,
5654,Jason Maza,168.0,
5655,Andrew Rannells,416.0,
5656,Lindsey Haun,249.0,
5657,Bob Ross,197.0,
5658,Tim Healy,23.0,
5659,Robert Stadlober,17.0,
5660,Peter Onorati,56.0,
5661,Jim Norton,77.0,
5662,David Douglas,19.0,
5663,Emily Nelson,47.0,
5664,Olivia Alexander,73.0,
5665,Jillian Murray,454.0,
5666,Salvatore Santone,382.0,
5667,Brett Wagner,648.0,
5668,Fabio Testi,37.0,
5669,Othon Bastos,11.0,
5670,Scott Evans,214.0,
5671,Mia Barron,21.0,
5672,Tempestt Bledsoe,394.0,
5673,Oana Pellea,142.0,
5674,Kelly Paterniti,39.0,
5675,Allegra Carpenter,29.0,
5676,Elise Neal,165.0,
5677,George Raft,102.0,
5678,William Butler,181.0,
5680,Joe Dinicol,192.0,
5681,Vanessa Zima,42.0,
5682,Hoyt Axton,48.0,
5683,Diljit Dosanjh,32.0,
5684,Casper Christensen,13.0,
5685,Henri Garcin,2.0,
5687,Kimberly Beck,74.0,
5688,Agata Kulesza,46.0,
5689,Laird John Hamilton,28.0,
5690,Bárbara Goenaga,36.0,
5691,Cyd Charisse,390.0,
5692,Amy Badberg,0.0,
5693,Dinesh D'Souza,67.0,
5694,Nancy Kyes,67.0,
5696,Whit Bissell,124.0,
5697,Dana Hanna,36.0,
5698,Jill Flint,294.0,
5699,Dominik Castell,4.0,
5700,Jean Pierre Bergeron,6.0,
5701,Jessica Hecht,209.0,
5702,Tannishtha Chatterjee,40.0,
5703,Ana Gasteyer,215.0,
5704,Amanda Plummer,471.0,
5705,Dayo Okeniyi,478.0,
5706,Michael Bower,362.0,
5707,Steve Burg,0.0,
5708,Gavin Newsom,5.0,
5709,Shriya Saran,315.0,
5710,Sebastian Blomberg,10.0,
5711,Tenoch Huerta,35.0,
5712,Paul T. Taylor,370.0,
5713,Justine Waddell,201.0,
5714,Kris Sommerville,109.0,
5715,Bianca Brigitte VanDamme,663.0,
5716,Red Skelton,226.0,
5717,Rene Rosado,76.0,
5718,Mindy Sterling,385.0,
5719,Ivette Alvarez,0.0,
5720,Catherine Parks,20.0,
5721,Dominick Brascia,17.0,
5722,Linden Ashby,306.0,
5723,Brad Schmidt,708.0,
5724,Shobu Kapoor,18.0,
5725,Stefanie Drummond,42.0,
5726,Sven Nordin,14.0,
5727,Brad Lee Wind,17.0,
5728,Carlos Lasarte,7.0,
5729,Cheyenne Haynes,650.0,
5730,Louise Brealey,260.0,
5731,Shaun O'Hagan,106.0,
5732,Lisa Gaye,14.0,
5733,Crystal R. Fox,213.0,
5734,Mews Small,45.0,
5735,Jake Weary,159.0,
5736,William Windom,161.0,
5737,Kjell Nilsson,41.0,
5738,Ho-Sung Pak,75.0,
5739,Jeannetta Arnette,103.0,
5740,Adam Trese,32.0,
5741,T.C. Stallings,341.0,
5742,Béatrice Bonifassi,0.0,
5743,Daniel Tay,92.0,
5744,Marie Pillet,3.0,
5745,Goya Toledo,35.0,
5747,Lauren Sweetser,179.0,
5748,Joe Simpson,3.0,
5749,Miranda July,244.0,
5750,Barney Frank,18.0,
5751,Richard Portnow,116.0,
5752,Sydelle Noel,349.0,
5753,Rose Marie,186.0,
5754,Raphael Barker,37.0,
5755,Zahava Solomon,0.0,
5756,Bruce Newbold,40.0,
5757,Donald Rumsfeld,17.0,
5758,Austin Lyon,80.0,
5759,Debrah Farentino,143.0,
5760,Neil Armstrong,65.0,
5761,Linda Lovelace,218.0,
5762,Zack Pearlman,126.0,
5763,Jean-Hugues Anglade,164.0,
5764,John Hensley,268.0,
5765,Kim De Angelo,0.0,
5766,Shakti Kapoor,72.0,
5767,Kate Magowan,137.0,
5768,Karl Collins,20.0,
5769,Javed Jaffrey,24.0,
5770,Chuck Zito,267.0,
5771,Charly Bivona,89.0,
5772,Sarah Douglas,163.0,
5773,Michelle Hurst,85.0,
5774,Kaiwi Lyman-Mersereau,94.0,
5775,Silvia Colloca,161.0,
5776,Robert Hobbs,12.0,
5777,Ashleigh Gryzko,103.0,
5778,Jemma Curran,47.0,
5779,Louis Walsh,8.0,
5780,Kathy Uyen,46.0,
5781,Ricardo Chavira,372.0,
5782,Ted de Corsia,18.0,
5783,Mark Rolston,171.0,
5784,Karin Dor,51.0,
5785,Josh Meyers,293.0,
5786,Phil Silvers,137.0,
5787,Steve Earle,119.0,
5788,Dave Sheridan,233.0,
5789,James Chalke,412.0,
5790,David Lewis,164.0,
5791,Erik Palladino,263.0,
5792,Aida Elkashef,5.0,
5793,Prabhudheva,71.0,
5794,Jean-Louis Blondeau,0.0,
5795,Rachel Nash,3.0,
5796,Patrick Fabian,308.0,
5798,Dwight Henry,168.0,
5799,Claude Akins,196.0,
5800,Brahmanandam,61.0,
5801,Donald Trump,808.0,
5802,Sonam Kinga,0.0,
5803,Alan Hale Jr.,426.0,
5804,Bree Williamson,165.0,
5805,Nicholas Carella,91.0,
5806,Armin Rohde,34.0,
5807,Erin Pitt,120.0,
5808,Circus-Szalewski,11.0,
5809,John Randolph,67.0,
5810,Daniel Franzese,374.0,
5811,Dean Andrews,34.0,
5813,Marla Gibbs,249.0,
5814,Nadine Labaki,0.0,
5815,Alejandro Furth,2.0,
5816,Yousef 'Joe' Sweid,27.0,
5817,Cindy Williams,324.0,
5818,Michel Bouquet,21.0,
5819,Samuel Davis,114.0,
5820,Ken Siu,49.0,
5821,Justin Pierce,82.0,
5822,Owen Kline,18.0,
5823,Brian Stepanek,117.0,
5824,Sam Medina,354.0,
5825,Leo G. Carroll,82.0,
5826,Philip Friedman,588.0,
5827,Miguel Sandoval,166.0,
5828,Leticia Brédice,7.0,
5829,Yaakov Peri,0.0,
5830,Ryan McDonald,42.0,
5831,Summer Phoenix,76.0,
5832,Malone Thomas,56.0,
5833,Joel Murray,488.0,
5834,Fred Malatesta,8.0,
5835,Timothy Patrick Quill,158.0,
5836,Darren E. Burrows,121.0,
5837,Ronnie Lazaro,7.0,
5838,Michael Elian,134.0,
5839,Cameron Rhodes,28.0,
5840,Matt Hunter,0.0,
5841,Kyla Wise,108.0,
5842,Martin Hancock,71.0,
5843,John DeSantis,146.0,
5844,Lydia Hearst,56.0,
5845,Kiowa Gordon,485.0,
5846,Lucille La Verne,31.0,
5847,María Alche,3.0,
5848,John Bailey,37.0,
5849,Cullen Douglas,256.0,
5850,Chasty Ballesteros,295.0,
5851,Laurent Poitrenaux,3.0,
5852,Angela Jones,69.0,
5853,Burt Ward,356.0,
5854,Trine Dyrholm,141.0,
5855,Cat Ly,5.0,
5856,Kristen Cloke,109.0,
5857,Mirlan Abdulayev,0.0,
5858,Tim Choate,13.0,
5859,Samantha McLeod,40.0,
5860,Matt Crabtree,134.0,
5861,Amy Steel,59.0,
5862,Frank Faylen,66.0,
5863,Jorge Diaz,183.0,
5864,Will Wright,48.0,
5866,Felicia Pearson,161.0,
5867,Steven Brill,65.0,
5868,Ben Youcef,434.0,
5869,José Manuel Orozco Angulo,3.0,
5871,Enzo Petito,24.0,
5872,Luis Miranda,4.0,
5873,Eric Lange,274.0,
5874,Zoë Poledouris,3.0,
5875,Yassine Azzouz,24.0,
5876,Juan Carlos Montoya,0.0,
5877,Jim Cody Williams,95.0,
5878,Michael Eisner,5.0,
5879,Chelsey Reist,63.0,
5880,Brittney Powell,117.0,
5881,Calvin Lockhart,148.0,
5882,Dustin Diamond,312.0,
5883,George Newton,68.0,
5885,Brent Neale,3.0,
5886,Jeanne Neilson,25.0,
5887,Eva Bourne,48.0,
5888,Donny Alamsyah,60.0,
5889,Matthew R. Anderson,252.0,
5890,Joe Marino,0.0,
5891,Conrad Veidt,269.0,
5892,Martin Sharpe,5.0,
5893,Gauhar Khan,20.0,
5894,Jesse Vint,42.0,
5895,Gitte Witt,9.0,
5897,Heather Sossaman,142.0,
5898,Clare Higgins,100.0,
5899,Maria Canals-Barrera,295.0,
5900,Sakae Kimura,3.0,
5901,Paul Borghese,226.0,
5902,Harrison Page,44.0,
5903,Debra Paget,102.0,
5904,Forrest Tucker,88.0,
5905,Albert Maysles,184.0,
5906,Magda Apanowicz,389.0,
5907,Niamh Cusack,30.0,
5908,Rhea Perlman,365.0,
5909,Barbara Kowalcyk,2.0,
5910,Jason Burkey,245.0,
5911,Kathleen Rose Perkins,180.0,
5912,Jake Lacy,313.0,
5913,Misty Upham,229.0,
5914,Merry Clayton,13.0,
5915,Angel David,13.0,
5916,Colette Divine,5.0,
5917,Ella Joyce,124.0,
5918,Bonz Malone,6.0,
5919,Rick Macy,25.0,
5920,Jaya Bhaduri,97.0,
5921,Matt Stone,194.0,
5922,Olivia Crocicchia,145.0,
5923,Ranin Karim,7.0,
5924,Venida Evans,11.0,
5925,Syamsul Arifin,0.0,
5926,Greg D'Agostino,23.0,
5927,Ahmet Ertegun,5.0,
5928,Aasheekaa Bathija,0.0,
5929,Melissa Gilbert,679.0,
5930,Anthony Powell,9.0,
5931,Jason Bateman,0.0,
5932,Raquel Elizabeth Ames,891.0,
5933,Sunil Shetty,219.0,
5934,Adrienne Frantz,73.0,
5935,James Lorinz,14.0,
5936,Hallee Hirsh,256.0,
5937,Jonathon Trent,61.0,
5938,Meredith Hagner,150.0,
5939,Ian Bohen,394.0,
5940,Jennifer Sky,94.0,
5941,Jesse Hutch,176.0,
5942,Heather Bucha,4.0,
5943,Gabriel Reyes,8.0,
5944,Javed Sheikh,4.0,
5945,Laura Breckenridge,228.0,
5946,James Eckhouse,131.0,
5947,Alicia Ziegler,106.0,
5948,Louise Sorel,47.0,
5949,Janet Hubert,149.0,
5950,Diane Venora,171.0,
5951,Kevin Hamedani,23.0,
5952,Joseba Ugalde,0.0,
5953,Chrystee Pharris,110.0,
5954,Jay Paulson,37.0,
5955,Jennie Jacques,177.0,
5956,Summer Napoles,0.0,
5957,Kristian Bruun,36.0,
5958,Fiona Dourif,253.0,
5959,Jarrod Phillips,115.0,
5960,Claire Bloom,113.0,
5961,Michael McMillian,302.0,
5962,Bruno Campos,223.0,
5963,Eve Ensler,17.0,
5964,Alexandru Potocean,27.0,
5965,Patrick Wilson,0.0,
5966,Sina Amedson,127.0,
5967,Ariana Neal,88.0,
5968,Ann Gillis,8.0,
5969,Adam Carolla,102.0,
5970,Teddy Doloir,0.0,
5971,Hal Linden,221.0,
5972,Michelle Tabora,175.0,
5973,Peyman Moaadi,620.0,
5974,Joe Cassidy,10.0,
5975,Christina Vidal,236.0,
5976,Dorothy Lyman,86.0,
5977,Fritz Kortner,3.0,
5978,Diane Baker,167.0,
5979,Claudia Lapacó,0.0,
5980,Arly Jover,258.0,
5981,Cherami Leigh,152.0,
5982,Ane Dahl Torp,13.0,
5983,Whit Spurgeon,37.0,
5984,Mackenzie Phillips,425.0,
5985,Donna Zovko,0.0,
5986,Jeanette Branch,95.0,
5987,Pat Healy,74.0,
5988,Dominique Sanda,48.0,
5989,Renee Faia,21.0,
5990,Michele Morrow,118.0,
5991,Lon Chaney Jr.,433.0,
5992,Isiah Thomas,2.0,
5993,Tommy the Clown,14.0,
5994,Walter Masterson,36.0,
5995,Louis Ozawa Changchien,195.0,
5996,Jeff Lima,71.0,
5997,Max Gail,236.0,
5998,Chenoa Maxwell,48.0,
5999,Danielle Savre,137.0,
6000,Amy Lucas,432.0,
6001,Karolina Wydra,258.0,
6002,Eric Blore,23.0,
6003,Michael C. Williams,39.0,
6004,Joan Baez,136.0,
6005,Tara Strohmeier,11.0,
6006,Cynthia Watros,254.0,
6007,Tac Fitzgerald,20.0,
6008,Brent David Fraser,218.0,
6009,Exie Booker,359.0,
6010,Khaira Arby,0.0,
6011,Francine Blake,0.0,
6012,Lymari Nadal,271.0,
6013,Marianne Denicourt,2.0,
6014,John Brodsky,233.0,
6015,George Harrison,704.0,
6016,Andrej Nahtigal,0.0,
6017,Shriman Umeshanad Brahmachari,0.0,
6018,Edgar Buchanan,142.0,
6019,Daniel Travis,7.0,
6020,Abby Elliott,201.0,
6021,Tiffany Bolling,22.0,
6022,Paul Daggett,0.0,
6023,Bob Dole,2.0,
6024,Mick Foley,43.0,
6025,Daryn Tufts,15.0,
6026,Mohamad Haref Harati,0.0,
6027,Jason Kravits,59.0,
6028,Denny Kirkwood,17.0,
6029,Curt Doussett,17.0,
6030,Ti West,243.0,
6031,Dick Cavett,49.0,
6032,Kamatari Fujiwara,4.0,
6033,Mickey Hart,8.0,
6034,Nick Cave,329.0,
6035,Joe McQueen,143.0,
6036,Cecelia Antoinette,196.0,
6037,Garrett M. Brown,325.0,
6038,Eddie Spears,699.0,
6039,Ricky Catter,113.0,
6040,Matthew Cowles,170.0,
6041,Max Adler,445.0,
6042,Zhonghua Chen,0.0,
6043,Damon Albarn,25.0,
6044,Stafford Douglas,118.0,
6045,Chin-Chien Chang,0.0,
6046,Tony Bennett,205.0,
6047,Al Sapienza,238.0,
6048,Tom Stedham,152.0,
6049,Claudette Lalí,15.0,
6050,Vincent De Paul,212.0,
6051,Terrance Zdunich,303.0,
6052,Felix Avitia,33.0,
6053,Yassie Hawkes,317.0,
6054,Laura Flanders,0.0,
6055,Jamison Stalsworth,53.0,
6056,Pat Ryan,10.0,
6057,Matty Rich,10.0,
6058,Tim Pigott-Smith,80.0,
6059,Kate Graham,49.0,
6060,Michael Stahl-David,304.0,
6061,George Brent,45.0,
6062,Eric Worre,0.0,
6063,Ellia Thompson,3.0,
6064,Nils-Anders Vallgårda,19.0,
6065,Amy Hargreaves,92.0,
6066,Amber Armstrong,21.0,
6067,Jeff Ament,5.0,
6068,Terry Jones,332.0,
6069,Alicia Sixtos,138.0,
6070,David Frederick White,6.0,
6071,Renee Leblanc,0.0,
6072,Mike Huckabee,12.0,
6073,Alex Sanborn,271.0,
6074,Al Cliver,22.0,
6075,Melissa Bardin Galsky,6.0,
6076,Michelle Krusiec,149.0,
6077,Gordon Currie,39.0,
6078,Garry Cooper,33.0,
6079,Desmond Askew,36.0,
6080,Gabriel Hogan,83.0,
6081,Erland Josephson,92.0,
6082,Walter Long,9.0,
6083,James Doohan,513.0,
6084,Charles King,4.0,
6085,Liane Balaban,118.0,
6086,Andy Cohn,0.0,
6087,Larry Poindexter,93.0,
6088,Mike Block,0.0,
6089,Christian Kapper,0.0,
6090,Walter Connolly,21.0,
6091,Sissy Petropoulou,14.0,
6092,Todd Bridges,321.0,
6093,Jane Bradbury,8.0,
6094,Thierry Harcourt,2.0,
6095,Will Oldham,26.0,
6096,Graziella Galvani,0.0,
6097,Ivan Dixon,87.0,
6098,Christina Chambers,25.0,
6099,Darren Kendrick,32.0,
6100,Mary Norwood,221.0,
6101,Thom Mathews,87.0,
6102,Ryan Carnes,248.0,
6103,Raquel Nave,0.0,
6104,Vanna White,180.0,
6105,Ahmed Best,313.0,
6106,James McCaffrey,235.0,
6107,Raven Goodwin,225.0,
6108,Ron Roggé,99.0,
6109,Collin Kahey,13.0,
6110,Stephanie Berry,10.0,
6111,Chris Weitz,129.0,
6112,Anil Kumar,51.0,
6113,Barbie Castro,185.0,
6114,Matt Day,62.0,
6115,Richard Spore,0.0,
6116,Finola Hughes,224.0,
6117,Clint Jung,270.0,
6118,Jackie Nova,7.0,
6119,James Deen,461.0,
6120,Sarah Lancashire,250.0,
6121,Dominic Colón,41.0,
6122,Travis Smith,22.0,
6123,Pollyanna McIntosh,289.0,
6124,Terumi Matthews,5.0,
6125,Debra Lynn Hull,73.0,
6126,Kirsten Collins,3.0,
6127,Jessica Duffy,76.0,
6128,Charles Irving Beale,104.0,
6129,Tim Bagley,152.0,
6131,Jeff Jacob,0.0,
6132,Sedona James,89.0,
6133,Annelyse Ahmad,3.0,
6134,Claire Adams,6.0,
6135,Travis Betz,29.0,
6136,Sheldon Bailey,142.0,
6137,Matt King,146.0,
6138,Greg Jackson,494.0,
6139,Craig Dougherty,0.0,
6140,Matt Keeslar,131.0,
6141,William Condos,0.0,
6142,Ross Elliott,21.0,
6143,Joanne Samuel,28.0,
6144,Blake Lindsley,31.0,
6145,Aldo Sambrell,93.0,
6146,Louise Beavers,28.0,
6147,Swami Krishnanad,0.0,
6148,Michael Higgenbottom,16.0,
6149,Lorraine Toussaint,305.0,
6150,Sophie Rois,9.0,
6151,Cynthia Geary,61.0,
6152,Madeleine Albright,15.0,
6153,Richard Glover,10.0,
6154,Bethany Blakey,45.0,
6155,John Reardon,156.0,
6156,Elise Muller,98.0,
6157,Ali Daniels,15.0,
6158,Léon Schwartzenberg,0.0,
6159,Ejner Federspiel,0.0,
6160,David Lee Smith,131.0,
6161,John Reeves,0.0,
6162,Bruce Gooch,32.0,
6163,H.M. Wynant,31.0,
6164,Matthew Gumley,27.0,
6165,Mohammad Amir Naji,27.0,
6166,Vauxhall Jermaine,67.0,
6167,Tracy Camilla Johns,46.0,
6168,Emily Gorell,0.0,
6169,Ana Vatamanu,0.0,
6170,Flint Beverage,259.0,
6171,Melvin Van Peebles,101.0,
6172,Sienna Beckman,26.0,
6173,Darren Healy,18.0,
6174,Max Kerstein,3.0,
6175,Simon Baron-Cohen,2.0,
6176,Kate Ashfield,115.0,
6177,Lia Tucker,21.0,
6178,Christopher Shea,27.0,
6179,Mike Brett,0.0,
6180,Kayden Kross,232.0,
6181,Michael Landers,0.0,
6182,Bob Eubanks,42.0,
6183,Samantha Esteban,163.0,
6184,Constance Wu,100.0,
6185,Mel Eslyn,9.0,
6186,Rita Maiden,5.0,
6187,Christopher Robin Miller,69.0,
6188,Reese Mishler,7.0,
6189,Charlotte Stewart,121.0,
6190,Mary Carr,0.0,
6191,Wilbur 'Hi-Fi' White,10.0,
6192,Larry Blamire,56.0,
6193,Brandon Middleton,50.0,
6194,Phil Fish,0.0,
6196,Johnathan Hurley,10.0,
6197,Andrew Keir,13.0,
6198,David Barnes,0.0,
6199,Arik Ascherman,0.0,
6200,Tim DeZarn,117.0,
6201,Robert McKee,153.0,
6202,A.J. DeLucia,3.0,
6203,Amelia Giancarlo,0.0,
6204,James DeBello,128.0,
6205,Bruce Kerr,6.0,
6206,Loanne Bishop,46.0,
6207,Erin Cipolletti,9.0,
6208,Maxine Bahns,73.0,
6209,Matt Johnson,8.0,
6210,Joffre Soares,3.0,
6211,Jemima Kirke,433.0,
6212,Corlandos Scott,133.0,
6213,Amanda MacDonald,15.0,
6214,Barry Lynch,5.0,
6215,Beau Knapp,236.0,
6216,Jeff Dowd,18.0,
6217,Demetrius Grosse,69.0,
6218,Kelen Coleman,281.0,
6219,Damian Jewan Lee,15.0,
6220,Ion Overman,113.0,
6221,Shiree Nelson,279.0,
6222,Lindsay Felton,76.0,
6223,Ronee Collins,130.0,
6224,Jordan Scovel,20.0,
6225,Christian Anderson,17.0,
6226,Justin Rice,3.0,
6227,Parker Riggs,0.0,
6228,David Schaal,59.0,
6229,Jason Dixie,7.0,
6230,Casper Martinez,42.0,
6231,Jean Caffeine,0.0,
6232,Damon Owlia,9.0,
6233,Travis Legge,138.0,
